CustomerID,CustomerName,Age,Gender,MaritalStatus,AnnualIncome_INR,EmploymentType,CreditScore,GeographicRegion
CUST-07362,Riya Rao,32,Female,Single,925000,Salaried Corporate,791,Delhi NCR
CUST-07363,Muskan Kumar,29,Female,Married,766000,Salaried Corporate,675,Lucknow
CUST-07364,Rohit Yadav,22,Male,Married,327000,Salaried Corporate,780,Ahmedabad
CUST-07365,Prerna Jain,28,Female,Single,657000,Salaried Corporate,786,Bengaluru
CUST-07366,Aman Sharma,31,Male,Divorced,639000,Business Owner,760,Delhi NCR
CUST-07367,Raman Aggarwal,56,Male,Married,1173000,Self-Employed Professional,825,Kolkata
CUST-07368,Ishita Pandey,30,Female,Married,853000,Business Owner,713,Lucknow
CUST-07369,Gayatri Desai,41,Female,Single,1213000,Salaried Corporate,850,Jaipur
CUST-07370,Sandeep Mehra,40,Male,Married,759000,Self-Employed Professional,646,Hyderabad
CUST-07371,Shivam Deshmukh,28,Male,Married,902000,Business Owner,784,Delhi NCR
CUST-07372,Shikha Joshi,56,Female,Single,1300000,Salaried Corporate,726,Jaipur
CUST-07373,Nidhi Dutta,49,Female,Married,1317000,Salaried Corporate,722,Lucknow
CUST-07374,Amit Mishra,62,Male,Married,935000,Self-Employed Professional,637,Pune
CUST-07375,Isha Patel,32,Female,Single,547000,Self-Employed Professional,717,Lucknow
CUST-07376,Bhumika Joshi,34,Female,Single,855000,Salaried Corporate,568,Kolkata
CUST-07377,Suresh Mehta,41,Male,Married,785000,Salaried Corporate,607,Lucknow
CUST-07378,Tushar Yadav,42,Male,Married,556000,Salaried Corporate,836,Pune
CUST-07379,Aanya Gill,41,Female,Married,739000,Self-Employed Professional,850,Pune
CUST-07380,Ushma Sharma,64,Female,Divorced,1233000,Business Owner,771,Chennai
CUST-07381,Shikha Bose,50,Female,Married,1007000,Salaried Corporate,745,Pune
CUST-07382,Shivam Kulkarni,59,Male,Married,645000,Self-Employed Professional,688,Ahmedabad
CUST-07383,Vikas Trivedi,40,Male,Married,698000,Self-Employed Professional,692,Hyderabad
CUST-07384,Baldev Bansal,44,Male,Married,1065000,Salaried Corporate,716,Bengaluru
CUST-07385,Prachi Arora,43,Female,Single,956000,Salaried Corporate,754,Bengaluru
CUST-07386,Arjun Patel,27,Male,Single,826000,Salaried Corporate,850,Delhi NCR
CUST-07387,Dhruv Kulkarni,29,Male,Married,846000,Business Owner,563,Ahmedabad
CUST-07388,Krunal Aggarwal,21,Male,Single,850000,Salaried Corporate,804,Kolkata
CUST-07389,Raman Singh,46,Male,Married,414000,Self-Employed Professional,803,Chennai
CUST-07390,Chirag Aggarwal,58,Male,Married,1192000,Salaried Corporate,656,Delhi NCR
CUST-07391,Utkarsh Mehta,58,Male,Single,957000,Business Owner,668,Delhi NCR
CUST-07392,Shreya Rao,64,Female,Married,1341000,Salaried Corporate,706,Lucknow
CUST-07393,Pankaj Deshmukh,42,Male,Married,904000,Government Employee,638,Mumbai
CUST-07394,Radhika Gill,64,Female,Married,1365000,Salaried Corporate,707,Lucknow
CUST-07395,Sachin Banerjee,30,Male,Married,941000,Salaried Corporate,637,Delhi NCR
CUST-07396,Gautam Chawla,26,Male,Single,240000,Salaried Corporate,775,Jaipur
CUST-07397,Tarun Bansal,37,Male,Married,822000,Government Employee,672,Mumbai
CUST-07398,Devendra Pandey,58,Male,Married,1642000,Government Employee,762,Lucknow
CUST-07399,Jitendra Pillai,44,Male,Married,878000,Salaried Corporate,789,Hyderabad
CUST-07400,Lipika Chawla,30,Female,Single,823000,Self-Employed Professional,791,Delhi NCR
CUST-07401,Kshitij Kumar,28,Male,Married,276000,Self-Employed Professional,723,Pune
CUST-07402,Raman Mehta,41,Male,Divorced,868000,Salaried Corporate,762,Lucknow
CUST-07403,Preeti Desai,26,Female,Married,1032000,Salaried Corporate,703,Ahmedabad
CUST-07404,Sachin Rao,41,Male,Married,970000,Salaried Corporate,734,Mumbai
CUST-07405,Kajal Singh,59,Female,Divorced,1483000,Business Owner,702,Jaipur
CUST-07406,Dhruv Garg,44,Male,Married,939000,Salaried Corporate,764,Kolkata
CUST-07407,Sandeep Desai,53,Male,Married,1290000,Salaried Corporate,789,Pune
CUST-07408,Shruti Patil,38,Female,Married,1074000,Salaried Corporate,782,Pune
CUST-07409,Bhavna Arora,48,Female,Divorced,1058000,Government Employee,797,Jaipur
CUST-07410,Rohit Gill,52,Male,Married,841000,Salaried Corporate,692,Jaipur
CUST-07411,Manish Choudhary,32,Male,Married,712000,Salaried Corporate,705,Delhi NCR
CUST-07412,Gautam Menon,62,Male,Divorced,712000,Self-Employed Professional,659,Ahmedabad
CUST-07413,Amit Garg,47,Male,Single,1080000,Business Owner,691,Pune
CUST-07414,Varsha Chatterjee,30,Female,Single,1016000,Business Owner,696,Delhi NCR
CUST-07415,Gautam Singh,66,Male,Married,1647000,Business Owner,730,Jaipur
CUST-07416,Shikha Naidu,62,Female,Married,1352000,Salaried Corporate,745,Hyderabad
CUST-07417,Varun Kumar,52,Male,Married,1330000,Salaried Corporate,806,Pune
CUST-07418,Archana Roy,62,Female,Married,1574000,Business Owner,790,Kolkata
CUST-07419,Rahul Shah,46,Male,Single,834000,Government Employee,707,Delhi NCR
CUST-07420,Lipika Rao,45,Female,Married,506000,Salaried Corporate,713,Pune
CUST-07421,Harish Gupta,31,Male,Single,445000,Salaried Corporate,794,Ahmedabad
CUST-07422,Kriti Reddy,43,Female,Married,1192000,Salaried Corporate,705,Mumbai
CUST-07423,Sonam Pathak,54,Female,Married,1451000,Business Owner,614,Ahmedabad
CUST-07424,Jitendra Rao,60,Male,Married,1077000,Salaried Corporate,772,Delhi NCR
CUST-07425,Neha Sharma,43,Female,Single,1434000,Business Owner,707,Hyderabad
CUST-07426,Chhavi Pillai,49,Female,Single,848000,Salaried Corporate,758,Bengaluru
CUST-07427,Rani Arora,51,Female,Divorced,1047000,Salaried Corporate,763,Delhi NCR
CUST-07428,Lokesh Pillai,27,Male,Widowed,621000,Government Employee,757,Lucknow
CUST-07429,Archana Mehra,60,Female,Single,1556000,Business Owner,614,Lucknow
CUST-07430,Isha Patel,53,Female,Single,994000,Self-Employed Professional,723,Delhi NCR
CUST-07431,Kamal Shinde,41,Male,Married,805000,Salaried Corporate,734,Lucknow
CUST-07432,Krunal Mehra,22,Male,Married,305000,Salaried Corporate,641,Chennai
CUST-07433,Ushma Goel,38,Female,Divorced,763000,Salaried Corporate,735,Bengaluru
CUST-07434,Vaibhav Chawla,67,Male,Married,1089000,Self-Employed Professional,636,Lucknow
CUST-07435,Anuj Nair,53,Male,Single,975000,Self-Employed Professional,640,Hyderabad
CUST-07436,Inderjeet Arora,57,Male,Married,1240000,Salaried Corporate,741,Hyderabad
CUST-07437,Vandana Mishra,54,Female,Married,1078000,Salaried Corporate,700,Delhi NCR
CUST-07438,Nisha Shah,40,Female,Married,1092000,Self-Employed Professional,846,Hyderabad
CUST-07439,Divya Pathak,55,Female,Married,1015000,Government Employee,693,Delhi NCR
CUST-07440,Sonam Pillai,38,Female,Married,564000,Salaried Corporate,627,Hyderabad
CUST-07441,Kamal Chatterjee,66,Male,Single,1452000,Salaried Corporate,707,Ahmedabad
CUST-07442,Vineet Bose,44,Male,Married,458000,Self-Employed Professional,635,Jaipur
CUST-07443,Yogesh Das,28,Male,Married,358000,Salaried Corporate,801,Hyderabad
CUST-07444,Divyansh Gill,50,Male,Married,1223000,Government Employee,733,Hyderabad
CUST-07445,Alok Joshi,64,Male,Divorced,1483000,Business Owner,571,Kolkata
CUST-07446,Shreya Bose,30,Female,Married,372000,Self-Employed Professional,652,Mumbai
CUST-07447,Ekta Nair,43,Female,Single,800000,Self-Employed Professional,850,Kolkata
CUST-07448,Meenal Arora,31,Female,Married,910000,Government Employee,703,Jaipur
CUST-07449,Ekta Mehta,22,Female,Single,830000,Business Owner,721,Hyderabad
CUST-07450,Kriti Gupta,46,Female,Single,781000,Self-Employed Professional,703,Delhi NCR
CUST-07451,Bharti Dhawan,56,Female,Married,704000,Government Employee,695,Hyderabad
CUST-07452,Piyush Kulkarni,53,Male,Married,793000,Self-Employed Professional,638,Delhi NCR
CUST-07453,Girish Patel,67,Male,Married,1116000,Salaried Corporate,793,Lucknow
CUST-07454,Ishaan Banerjee,33,Male,Married,1087000,Salaried Corporate,685,Kolkata
CUST-07455,Jatin Bose,60,Male,Married,738000,Salaried Corporate,842,Chennai
CUST-07456,Tushar Shah,45,Male,Single,488000,Self-Employed Professional,850,Delhi NCR
CUST-07457,Vidya Mishra,24,Female,Married,1074000,Business Owner,690,Chennai
CUST-07458,Chirag Choudhary,62,Male,Married,1142000,Salaried Corporate,662,Jaipur
CUST-07459,Sunil Verma,39,Male,Married,240000,Self-Employed Professional,749,Ahmedabad
CUST-07460,Geeta Mukherjee,38,Female,Divorced,651000,Salaried Corporate,790,Jaipur
CUST-07461,Isha Das,57,Female,Married,1434000,Government Employee,623,Pune
CUST-07462,Aman Kulkarni,50,Male,Married,976000,Salaried Corporate,850,Lucknow
CUST-07463,Inderjeet Aggarwal,39,Male,Married,458000,Self-Employed Professional,792,Delhi NCR
CUST-07464,Divya Gupta,43,Female,Single,933000,Self-Employed Professional,733,Pune
CUST-07465,Chirag Sharma,36,Male,Married,665000,Salaried Corporate,627,Lucknow
CUST-07466,Kriti Bansal,21,Female,Married,324000,Government Employee,669,Bengaluru
CUST-07467,Aarav Verma,32,Male,Married,399000,Salaried Corporate,748,Hyderabad
CUST-07468,Tushar Malhotra,44,Male,Married,1392000,Salaried Corporate,844,Kolkata
CUST-07469,Piyush Pandey,54,Male,Widowed,718000,Self-Employed Professional,793,Delhi NCR
CUST-07470,Anjali Pillai,28,Female,Married,904000,Salaried Corporate,729,Chennai
CUST-07471,Varsha Patil,38,Female,Married,1001000,Self-Employed Professional,590,Mumbai
CUST-07472,Rahul Pandey,25,Male,Married,352000,Salaried Corporate,768,Lucknow
CUST-07473,Vijay Joshi,46,Male,Married,1097000,Salaried Corporate,693,Bengaluru
CUST-07474,Harish Chawla,50,Male,Married,952000,Business Owner,612,Kolkata
CUST-07475,Bharti Desai,33,Female,Single,488000,Self-Employed Professional,762,Pune
CUST-07476,Karan Banerjee,39,Male,Married,1176000,Salaried Corporate,643,Ahmedabad
CUST-07477,Nikhil Choudhary,49,Male,Single,816000,Salaried Corporate,685,Kolkata
CUST-07478,Baldev Bose,23,Male,Single,629000,Self-Employed Professional,754,Kolkata
CUST-07479,Aman Nair,46,Male,Married,692000,Salaried Corporate,651,Mumbai
CUST-07480,Vandana Choudhary,60,Female,Married,1352000,Government Employee,738,Mumbai
CUST-07481,Nidhi Joshi,32,Female,Single,633000,Self-Employed Professional,633,Chennai
CUST-07482,Yogesh Reddy,22,Male,Married,681000,Salaried Corporate,667,Ahmedabad
CUST-07483,Bhupendra Gupta,31,Male,Divorced,375000,Self-Employed Professional,649,Bengaluru
CUST-07484,Himanshu Dhawan,64,Male,Single,1273000,Self-Employed Professional,666,Ahmedabad
CUST-07485,Aditya Grover,48,Male,Married,1562000,Business Owner,631,Ahmedabad
CUST-07486,Rashmi Bansal,38,Female,Married,877000,Government Employee,725,Mumbai
CUST-07487,Praveen Patel,33,Male,Married,962000,Government Employee,599,Pune
CUST-07488,Naveen Sen,57,Male,Widowed,1773000,Business Owner,850,Jaipur
CUST-07489,Piyush Arora,42,Male,Single,900000,Self-Employed Professional,850,Lucknow
CUST-07490,Ashi Rao,32,Female,Married,243000,Salaried Corporate,648,Lucknow
CUST-07491,Amrita Mehra,22,Female,Single,706000,Salaried Corporate,649,Bengaluru
CUST-07492,Radhika Mehra,57,Female,Married,1585000,Salaried Corporate,659,Jaipur
CUST-07493,Ashi Sharma,27,Female,Single,901000,Salaried Corporate,667,Jaipur
CUST-07494,Rani Chawla,46,Female,Single,461000,Salaried Corporate,746,Mumbai
CUST-07495,Bharti Kulkarni,46,Female,Married,676000,Government Employee,779,Delhi NCR
CUST-07496,Jatin Desai,44,Male,Single,1340000,Business Owner,665,Bengaluru
CUST-07497,Sandeep Chatterjee,32,Male,Married,909000,Salaried Corporate,718,Hyderabad
CUST-07498,Bhumika Kapoor,36,Female,Married,609000,Salaried Corporate,667,Pune
CUST-07499,Megha Dutta,43,Female,Single,773000,Self-Employed Professional,745,Pune
CUST-07500,Amrita Das,60,Female,Married,1175000,Salaried Corporate,713,Lucknow
CUST-07501,Preeti Banerjee,29,Female,Divorced,663000,Salaried Corporate,719,Pune
CUST-07502,Harish Mehra,52,Male,Married,1200000,Salaried Corporate,850,Bengaluru
CUST-07503,Himanshu Desai,35,Male,Married,568000,Salaried Corporate,802,Chennai
CUST-07504,Garima Malhotra,57,Female,Single,1121000,Self-Employed Professional,705,Hyderabad
CUST-07505,Vidya Mukherjee,33,Female,Single,1212000,Salaried Corporate,707,Jaipur
CUST-07506,Rajesh Aggarwal,25,Male,Married,657000,Salaried Corporate,689,Delhi NCR
CUST-07507,Saurabh Sharma,31,Male,Single,919000,Salaried Corporate,714,Mumbai
CUST-07508,Jitendra Chatterjee,30,Male,Married,549000,Salaried Corporate,741,Kolkata
CUST-07509,Vikas Banerjee,33,Male,Single,1380000,Business Owner,673,Jaipur
CUST-07510,Vineet Pandey,61,Male,Married,1135000,Self-Employed Professional,673,Lucknow
CUST-07511,Tanya Patil,66,Female,Married,1080000,Self-Employed Professional,751,Jaipur
CUST-07512,Shreyas Dutta,35,Male,Married,797000,Self-Employed Professional,659,Bengaluru
CUST-07513,Priyanka Verma,62,Female,Married,1091000,Salaried Corporate,717,Mumbai
CUST-07514,Ruchi Bansal,27,Female,Married,752000,Salaried Corporate,758,Jaipur
CUST-07515,Sapna Singh,60,Female,Married,1672000,Business Owner,709,Kolkata
CUST-07516,Sapna Malhotra,48,Female,Married,1356000,Business Owner,629,Ahmedabad
CUST-07517,Lata Trivedi,52,Female,Married,1076000,Salaried Corporate,829,Chennai
CUST-07518,Bharti Trivedi,55,Female,Divorced,744000,Government Employee,729,Lucknow
CUST-07519,Pranav Grover,35,Male,Married,694000,Government Employee,687,Chennai
CUST-07520,Tanvi Mukherjee,56,Female,Single,1467000,Government Employee,612,Hyderabad
CUST-07521,Hari Malhotra,41,Male,Single,719000,Salaried Corporate,775,Delhi NCR
CUST-07522,Bhavna Banerjee,26,Female,Single,1102000,Business Owner,787,Mumbai
CUST-07523,Aarav Gill,21,Male,Married,333000,Self-Employed Professional,796,Chennai
CUST-07524,Vivek Chawla,24,Male,Married,988000,Salaried Corporate,662,Jaipur
CUST-07525,Dhruv Singh,31,Male,Married,900000,Business Owner,633,Lucknow
CUST-07526,Shalini Chawla,64,Female,Married,637000,Salaried Corporate,850,Lucknow
CUST-07527,Nikhil Pandey,46,Male,Single,948000,Salaried Corporate,623,Delhi NCR
CUST-07528,Saurabh Desai,57,Male,Married,616000,Government Employee,664,Mumbai
CUST-07529,Ekta Menon,43,Female,Married,706000,Government Employee,790,Mumbai
CUST-07530,Hari Singh,49,Male,Divorced,981000,Government Employee,765,Kolkata
CUST-07531,Vandana Pathak,41,Female,Single,817000,Government Employee,750,Mumbai
CUST-07532,Yogesh Kapoor,65,Male,Single,1338000,Self-Employed Professional,719,Jaipur
CUST-07533,Dhruv Mehra,65,Male,Single,996000,Self-Employed Professional,636,Jaipur
CUST-07534,Isha Aggarwal,47,Female,Married,808000,Government Employee,714,Bengaluru
CUST-07535,Shivam Rao,59,Male,Married,1257000,Salaried Corporate,723,Delhi NCR
CUST-07536,Ashi Arora,60,Female,Married,1575000,Business Owner,661,Jaipur
CUST-07537,Manisha Dhawan,33,Female,Married,473000,Self-Employed Professional,658,Bengaluru
CUST-07538,Priyanka Patel,43,Female,Single,800000,Government Employee,754,Delhi NCR
CUST-07539,Chhavi Banerjee,36,Female,Married,763000,Self-Employed Professional,724,Hyderabad
CUST-07540,Muskan Chawla,50,Female,Married,968000,Salaried Corporate,763,Kolkata
CUST-07541,Abhishek Reddy,24,Male,Married,1052000,Business Owner,642,Hyderabad
CUST-07542,Suresh Trivedi,60,Male,Married,873000,Self-Employed Professional,726,Ahmedabad
CUST-07543,Vivek Pathak,36,Male,Married,862000,Salaried Corporate,660,Pune
CUST-07544,Priyanka Menon,51,Female,Married,1606000,Salaried Corporate,722,Delhi NCR
CUST-07545,Vivek Verma,62,Male,Married,798000,Self-Employed Professional,679,Lucknow
CUST-07546,Anisha Singh,45,Female,Single,1136000,Salaried Corporate,728,Hyderabad
CUST-07547,Jatin Kulkarni,64,Male,Single,1008000,Government Employee,833,Kolkata
CUST-07548,Ravi Patel,32,Male,Single,1007000,Salaried Corporate,699,Mumbai
CUST-07549,Aman Grover,46,Male,Single,743000,Self-Employed Professional,776,Kolkata
CUST-07550,Kiran Trivedi,57,Female,Married,1372000,Salaried Corporate,717,Bengaluru
CUST-07551,Shikha Bansal,53,Female,Married,1337000,Salaried Corporate,850,Kolkata
CUST-07552,Vikas Dutta,48,Male,Married,765000,Salaried Corporate,785,Bengaluru
CUST-07553,Lalit Sharma,29,Male,Married,625000,Self-Employed Professional,704,Ahmedabad
CUST-07554,Bhavesh Menon,32,Male,Married,448000,Self-Employed Professional,654,Hyderabad
CUST-07555,Tanvi Bansal,25,Female,Single,397000,Self-Employed Professional,659,Mumbai
CUST-07556,Krunal Kulkarni,48,Male,Married,539000,Government Employee,652,Mumbai
CUST-07557,Bhavesh Trivedi,55,Male,Married,815000,Self-Employed Professional,702,Hyderabad
CUST-07558,Ashi Malhotra,25,Female,Married,818000,Business Owner,653,Jaipur
CUST-07559,Vaishali Chawla,54,Female,Married,1260000,Salaried Corporate,670,Pune
CUST-07560,Anuj Kumar,66,Male,Married,1251000,Salaried Corporate,821,Pune
CUST-07561,Vikas Choudhary,54,Male,Married,1253000,Salaried Corporate,850,Bengaluru
CUST-07562,Ankita Joshi,33,Female,Married,774000,Salaried Corporate,698,Pune
CUST-07563,Yashika Chawla,59,Female,Married,936000,Salaried Corporate,796,Kolkata
CUST-07564,Isha Grover,62,Female,Married,1406000,Salaried Corporate,789,Bengaluru
CUST-07565,Chhavi Shinde,65,Female,Married,1355000,Business Owner,695,Pune
CUST-07566,Nidhi Bansal,34,Female,Married,310000,Self-Employed Professional,708,Bengaluru
CUST-07567,Baldev Sen,31,Male,Single,878000,Government Employee,669,Mumbai
CUST-07568,Abhishek Sen,62,Male,Married,941000,Government Employee,716,Chennai
CUST-07569,Sanjay Kumar,58,Male,Married,1219000,Government Employee,668,Bengaluru
CUST-07570,Dhruv Garg,24,Male,Single,386000,Salaried Corporate,627,Delhi NCR
CUST-07571,Aisha Grover,53,Female,Single,994000,Salaried Corporate,776,Bengaluru
CUST-07572,Sakshi Bose,27,Female,Divorced,695000,Salaried Corporate,756,Pune
CUST-07573,Arjun Sharma,61,Male,Single,953000,Government Employee,807,Pune
CUST-07574,Bhavesh Pillai,28,Male,Married,1058000,Salaried Corporate,698,Jaipur
CUST-07575,Neha Banerjee,57,Female,Married,1247000,Salaried Corporate,722,Jaipur
CUST-07576,Manish Jain,30,Male,Single,768000,Salaried Corporate,670,Delhi NCR
CUST-07577,Dinesh Mukherjee,63,Male,Divorced,1287000,Salaried Corporate,821,Chennai
CUST-07578,Ritu Bose,35,Female,Single,362000,Self-Employed Professional,754,Jaipur
CUST-07579,Vivek Goel,58,Male,Single,863000,Self-Employed Professional,740,Jaipur
CUST-07580,Ritu Naidu,35,Female,Single,1005000,Business Owner,747,Chennai
CUST-07581,Lipika Patel,25,Female,Married,588000,Self-Employed Professional,694,Mumbai
CUST-07582,Chirag Khanna,49,Male,Divorced,997000,Salaried Corporate,845,Mumbai
CUST-07583,Bhavesh Dutta,39,Male,Married,1048000,Salaried Corporate,756,Jaipur
CUST-07584,Swati Pathak,30,Female,Married,568000,Self-Employed Professional,712,Bengaluru
CUST-07585,Himanshu Joshi,32,Male,Single,1077000,Salaried Corporate,651,Pune
CUST-07586,Vaibhav Joshi,24,Male,Married,559000,Salaried Corporate,703,Chennai
CUST-07587,Ashi Gupta,51,Female,Married,1263000,Government Employee,850,Mumbai
CUST-07588,Abhishek Pathak,38,Male,Single,756000,Self-Employed Professional,812,Mumbai
CUST-07589,Vikas Shinde,36,Male,Married,575000,Salaried Corporate,530,Hyderabad
CUST-07590,Rajesh Jain,60,Male,Married,1752000,Business Owner,769,Chennai
CUST-07591,Hari Singh,56,Male,Married,1083000,Salaried Corporate,718,Ahmedabad
CUST-07592,Manish Goel,45,Male,Single,950000,Self-Employed Professional,809,Kolkata
CUST-07593,Pradeep Arora,43,Male,Widowed,783000,Self-Employed Professional,779,Delhi NCR
CUST-07594,Utkarsh Gill,32,Male,Single,1320000,Business Owner,751,Hyderabad
CUST-07595,Lata Rao,54,Female,Married,1530000,Salaried Corporate,717,Pune
CUST-07596,Gayatri Khanna,56,Female,Single,939000,Government Employee,692,Ahmedabad
CUST-07597,Rashmi Patel,57,Female,Divorced,1243000,Salaried Corporate,832,Kolkata
CUST-07598,Aniket Sen,23,Male,Married,764000,Salaried Corporate,542,Hyderabad
CUST-07599,Sandeep Garg,29,Male,Married,1455000,Salaried Corporate,748,Ahmedabad
CUST-07600,Vandana Jain,38,Female,Single,1104000,Salaried Corporate,749,Ahmedabad
CUST-07601,Lipika Joshi,63,Female,Married,1001000,Salaried Corporate,788,Hyderabad
CUST-07602,Sonam Garg,55,Female,Divorced,938000,Salaried Corporate,767,Delhi NCR
CUST-07603,Isha Reddy,54,Female,Divorced,1373000,Salaried Corporate,809,Bengaluru
